initial_alias,converted_alias
NM_207375,None
NM_005127,None
NM_016509,None
NM_205852,231357_at
NM_205852,231600_at
NM_138337,None
NM_001129998,231357_at
NM_001129998,231600_at
NM_001319242,231357_at
NM_001319242,231600_at
NM_001319241,231357_at
NM_001319241,231600_at
NM_001099431,None
NM_207345,None
NM_001300730,None
NM_201623,None
NM_002543,None
NM_197947,241098_at
NM_001363598,None
NM_001172633,None
NM_001172632,None
NM_031412,None
NM_153022,236646_at
NM_001079815,236646_at
NM_197954,241098_at
NM_197950,241098_at
NM_197949,241098_at
NM_197948,241098_at
NM_022570,241098_at
NM_001351060,None
NM_002262,None
NM_007334,None
NM_001351063,None
NM_001351062,None
NM_001114396,None
NM_007333,None
NM_013431,None
NM_007328,None
NM_002261,None
NM_002259,None
NM_001304448,None
NM_213658,None
NM_213657,None
NM_002260,None
NM_001199805,None
NM_007360,None
NM_001319985,222776_at
NM_001357734,None
NM_001357731,None
NM_001300739,222776_at
NM_018048,222776_at
NM_018423,None
NM_003651,None
NM_001145426,None
NM_007244,None
NM_023919,None
NM_023917,None
NM_001098538,None
NM_176889,None
NM_023920,None
NM_176890,None
NM_001110213,None
NM_176888,None
NM_176885,None
NM_176884,None
NM_006249,None
NM_001271592,237386_at
NM_001271592,238915_at
NM_001261399,None
NM_002723,None
NM_006248,None
NM_001367912,None
NM_005039,None
NM_030766,234191_at
NM_138723,234191_at
NM_138722,234191_at
NM_018050,None
NM_001363613,None
NM_030640,224336_s_at
NM_030640,224832_at
NM_006143,None
NM_001310,None
NM_004064,None
NM_016355,None
NM_201224,None
NM_001130415,None
NM_030817,None
NM_003979,235563_at
NM_001367366,None
NM_001367364,None
NM_001080554,None
NM_001367363,None
NM_001206842,None
NM_001367358,None
NM_001367359,None
NM_001367360,None
NM_001367361,None
NM_001367362,None
NM_020853,None
NM_153823,None
NM_001206843,None
NM_031289,None
NM_001368007,None
NM_001206845,None
NM_001080555,None
NM_001423,229011_at
NM_001423,234232_at
NM_001423,234233_s_at
NM_175054,None
NM_177925,224301_x_at
NM_177925,225245_x_at
NM_177925,228213_at
NM_016312,244647_at
NM_021071,242496_at
NM_001300784,227450_at
NM_001354646,242496_at
NM_000900,238481_at
NM_152321,227450_at
NM_001190839,238481_at
NM_006205,None
NM_007178,236916_at
NM_145764,224918_x_at
NM_145764,231736_x_at
NM_145792,224918_x_at
NM_145792,231736_x_at
NM_001267598,224918_x_at
NM_001267598,231736_x_at
NM_001260511,224918_x_at
NM_001260511,231736_x_at
NM_020300,224918_x_at
NM_020300,231736_x_at
NM_001260512,224918_x_at
NM_001260512,231736_x_at
NM_145791,224918_x_at
NM_145791,231736_x_at
NM_001243613,None
NM_001243609,None
NM_001243610,None
NM_001243611,None
NM_001243612,None
NM_001001395,None
NM_018640,None
NM_001330774,231425_at
NM_033328,236888_at
NM_033123,231425_at
NM_001330769,231425_at
NM_153207,225889_at
NM_153207,235184_at
NM_001363736,225889_at
NM_001363736,235184_at
NM_001267043,225889_at
NM_001267043,235184_at
NM_001114176,225889_at
NM_001114176,235184_at
NM_021094,None
NM_024854,None
NM_000415,None
NM_001350912,None
NM_001350913,None
NM_030572,229778_at
NM_016072,222552_at
NM_021957,None
NM_002300,None
NM_001174097,None
NM_001315537,None
NM_004982,None
NM_018686,241065_x_at
NM_001286174,None
NM_001039481,224453_s_at
NM_001039481,224454_at
NM_001039481,225290_at
NM_001039481,226432_at
NM_178010,238009_at
NM_001178094,225285_at
NM_001178094,226517_at
NM_001178093,225285_at
NM_001178093,226517_at
NM_001101339,None
NM_001366546,240718_at
NM_001366545,240718_at
NM_001204126,240718_at
NM_001204127,240718_at
NM_001366544,240718_at
NM_006152,240718_at
NM_001366548,240718_at
NM_001366541,240718_at
NM_001366547,240718_at
NM_001366540,240718_at
NM_001366549,240718_at
NM_001366542,240718_at
NM_001366543,240718_at
NM_001369786,231640_at
NM_004985,231640_at
NM_001369787,231640_at
NM_001001660,225469_at
NM_033360,231640_at
NM_001256266,None
NM_001145729,None
NM_152590,None
NM_001145728,None
NM_001164748,225946_at
NM_001164748,235996_at
NM_001164748,241735_at
NM_001164747,225946_at
NM_001164747,235996_at
NM_001164747,241735_at
NM_001164746,225946_at
NM_001164746,235996_at
NM_001164746,241735_at
NM_007211,225946_at
NM_007211,235996_at
NM_007211,241735_at
NM_030762,223185_s_at
NM_030762,231242_at
NM_030762,231243_s_at
NM_001171887,223262_s_at
NM_001171887,223263_s_at
NM_001171887,233898_s_at
NM_001171887,236808_at
NM_001171887,243619_at
NM_001171888,223262_s_at
NM_001171888,223263_s_at
NM_001171888,233898_s_at
NM_001171888,236808_at
NM_001171888,243619_at
NM_018164,None
NM_015633,223262_s_at
NM_015633,223263_s_at
NM_015633,233898_s_at
NM_015633,236808_at
NM_015633,243619_at
NM_001271811,None
NM_001080406,None
NM_004264,None
NM_001145010,None
NM_001190864,None
NM_001029874,None
NM_001146221,None
NM_021821,None
NM_198966,None
NM_198965,None
NM_198964,None
NM_002820,None
NM_001319846,None
NM_032156,None
NM_001319843,None
NM_001319844,None
NM_023925,None
NM_001206856,None
NM_001319845,None
NM_001319842,None
NM_001002259,None
NM_001257145,232816_s_at
NM_004399,232816_s_at
NM_030653,232816_s_at
NM_152438,232816_s_at
NM_001257144,232816_s_at
NM_001135812,223038_s_at
NM_021238,223038_s_at
NM_001135811,223038_s_at
NM_001135863,None
NM_001135864,None
NM_173802,None
NM_001013699,None
NM_005690,226154_at
NM_012063,226154_at
NM_012062,226154_at
NM_001330380,226154_at
NM_001278466,226154_at
NM_001278465,226154_at
NM_001278464,226154_at
NM_001040436,None
NM_001278463,226154_at
NM_004572,None
NM_001005242,None
NM_032834,None
NM_001308340,228941_at
NM_001308340,238475_at
NM_001308340,242900_at
NM_001013620,228941_at
NM_001013620,238475_at
NM_001013620,242900_at
NM_001319247,None
NM_001099650,226868_at
NM_001099650,232021_at
NM_173601,226868_at
NM_173601,232021_at
NM_033114,225394_s_at
NM_033114,227416_s_at
NM_001190980,244783_at
NM_001098614,229751_s_at
NM_001098614,238565_at
NM_001098614,243644_at
NM_001271826,229751_s_at
NM_001271826,238565_at
NM_001271826,243644_at
NM_031292,229751_s_at
NM_031292,238565_at
NM_031292,243644_at
NM_001098615,229751_s_at
NM_001098615,238565_at
NM_001098615,243644_at
NM_001242397,None
NM_002822,None
NM_001004329,None
NM_004719,225336_at
NM_004719,232597_x_at
NM_004719,235579_at
NM_001278390,224579_at
NM_001278390,224580_at
NM_001278390,242367_at
NM_001278389,224579_at
NM_001278389,224580_at
NM_001278389,242367_at
NM_018976,222982_x_at
NM_001307936,222982_x_at
NM_181847,None
NM_001143668,None
NM_001370299,None
NM_001146076,None
NM_001146075,None
NM_024604,None
NM_017842,None
NM_001368046,236326_at
NM_006105,None
NM_001098416,236326_at
NM_015401,236326_at
NM_001308090,236326_at
NM_001098531,None
NM_001098532,None
NM_001143841,239831_at
NM_001143843,239831_at
NM_000376,None
NM_001364085,None
NM_024056,239831_at
NM_001143842,239831_at
NM_001017536,None
NM_001017535,None
NM_033150,None
NM_001844,None
NM_000289,None
NM_001354743,None
NM_001354742,None
NM_001319296,226861_at
NM_001354745,None
NM_001354738,None
NM_001354744,None
NM_001354746,None
NM_001166686,None
NM_001354739,None
NM_024095,226861_at
NM_001319297,226861_at
NM_001354740,None
NM_001319301,226861_at
NM_001363619,None
NM_001354748,None
NM_001354747,None
NM_001319299,226861_at
NM_001354736,None
NM_001166688,None
NM_001166687,None
NM_001319298,226861_at
NM_001013635,229626_at
NM_001354735,None
NM_001354737,None
NM_001354741,None
NM_001319300,226861_at
NM_152320,226509_at
NM_152320,229897_at
NM_152320,235179_at
NM_001365803,226509_at
NM_001365803,229897_at
NM_001365803,235179_at
NM_001365804,226509_at
NM_001365804,229897_at
NM_001365804,235179_at
NM_001172682,226509_at
NM_001172682,229897_at
NM_001172682,235179_at
NM_001172681,226509_at
NM_001172681,229897_at
NM_001172681,235179_at
NM_001365805,226509_at
NM_001365805,229897_at
NM_001365805,235179_at
NM_181788,236876_at
NM_181788,238373_at
NM_152319,237701_at
NM_152319,240353_s_at
NM_012404,None
NM_002289,None
NM_001277842,225493_at
NM_001240,225493_at
NM_017822,None
NM_015270,None
NM_001206917,None
NM_004818,None
NM_001206915,None
NM_001206916,None
NM_014470,None
NM_000725,None
NM_001286957,None
NM_002733,227527_at
NM_001143782,228308_at
NM_001143781,228308_at
NM_001206710,227527_at
NM_001206709,227527_at
NM_016594,228308_at
NM_001659,200011_s_at
NM_001659,236303_at
NM_033124,None
NM_015086,None
NM_005430,None
NM_003394,None
NM_001303126,None
NM_001300750,None
NM_001300751,None
NM_001352161,None
NM_001352162,None
NM_001352163,None
NM_001352164,None
NM_001352165,None
NM_001352166,None
NM_001352167,None
NM_001352168,None
NM_144593,None
NM_018113,None
NM_021044,None
NM_006082,None
NM_032704,None
NM_001270399,None
NM_006009,None
NM_001270400,None
NM_001303117,None
NM_001303116,None
NM_001303115,None
NM_001303114,None
NM_001304944,239065_at
NM_001304944,244193_at
NM_006262,None
NM_005480,None
NM_001278324,None
NM_024902,239065_at
NM_024902,244193_at
NM_001100620,None
NM_001008223,None
NM_032130,224039_at
NM_001031698,226966_at
NM_006337,None
NM_012272,226966_at
NM_001278341,None
NM_001363607,226966_at
NM_003217,None
NM_001098576,None
NM_012306,None
NM_181708,234979_at
NM_001651,None
NM_013277,None
NM_001126104,None
NM_001126103,None
NM_000486,236630_at
NM_000486,240285_at
NM_001320001,None
NM_001320002,None
NM_001320004,None
NM_001320005,None
NM_001652,None
NM_001319999,None
NM_001320007,None
NM_001320000,None
NM_001320003,None
NM_001320006,None
NM_001257199,None
NM_032901,225772_s_at
NM_001281731,224951_at
NM_001281731,239491_at
NM_001331073,224951_at
NM_001331073,239491_at
NM_005276,None
NM_003076,None
NM_147190,224951_at
NM_147190,239491_at
NM_001257133,225772_s_at
NM_001331069,224951_at
NM_001331069,239491_at
NM_001331071,224951_at
NM_001331071,239491_at
NM_001331070,224951_at
NM_001331070,239491_at
NM_001257134,225772_s_at
NM_139071,None
NM_001331072,224951_at
NM_001331072,239491_at
NM_001352304,238959_at
NM_001352304,238960_s_at
NM_001170804,238959_at
NM_001170804,238960_s_at
NM_001352326,238959_at
NM_001352326,238960_s_at
NM_001352324,238959_at
NM_001352324,238960_s_at
NM_001352325,238959_at
NM_001352325,238960_s_at
NM_005171,None
NM_014033,None
NM_001109619,None
NM_001351334,None
NM_001351327,None
NM_001351323,None
NM_001243689,None
NM_001300765,None
NM_001351312,None
NM_001351313,None
NM_001351315,None
NM_001351316,None
NM_001351317,None
NM_001351319,None
NM_001351320,None
NM_001351321,None
NM_001351322,None
NM_001351336,None
NM_001351337,None
NM_015416,None
NM_001351325,None
NM_001351335,None
NM_001351328,None
NM_001351330,None
NM_001351332,None
NM_001351333,None
NM_001351326,None
NM_001351324,None
NM_030809,225042_s_at
NM_001136264,235704_at
NM_001136266,235704_at
NM_001136269,235704_at
NM_014764,235704_at
NM_001351088,None
NM_001368008,None
NM_001136268,235704_at
NM_001330422,229809_at
NM_001136267,235704_at
NM_016293,None
NM_001290008,None
NM_001290009,None
NM_001364780,None
NM_001364781,None
NM_001290007,None
NM_001971,224198_at
NM_001364779,None
NM_001267615,228175_at
NM_001267615,228935_at
NM_001258402,228175_at
NM_001258402,228935_at
NM_001258403,228175_at
NM_001258403,228935_at
NM_001304459,242209_at
NM_001304460,242209_at
NM_001130015,242209_at
NM_182608,242209_at
NM_001013690,None
NM_001271856,228263_at
NM_004302,None
NM_000020,226950_at
NM_020328,None
NM_020327,None
NM_181711,228263_at
NM_001077401,226950_at
NM_021934,None
NM_001202234,None
NM_001098673,None
NM_002135,None
NM_173157,None
NM_001369216,None
NM_182507,231849_at
NM_001081492,231849_at
NM_005556,None
NM_002281,None
NM_001300810,None
NM_033033,233158_at
NM_002283,None
NM_033045,None
NM_002282,None
NM_000424,None
NM_005555,None
NM_173086,None
NM_005554,None
NM_033448,231461_at
NM_001146225,None
NM_000423,None
NM_080747,None
NM_001146226,None
NM_006121,None
NM_175068,237507_at
NM_175053,231583_at
NM_002272,None
NM_015848,None
NM_057088,None
NM_001300814,None
NM_002273,None
NM_001256282,None
NM_000224,None
NM_001256293,None
NM_199187,None
NM_173352,None
NM_032840,225134_at
NM_001330654,None
NM_001417,None
NM_001300821,None
NM_015319,None
NM_170754,None
NM_198316,None
NM_002178,None
NM_000889,None
NM_015989,None
NM_001244706,None
NM_001244705,None
NM_003578,None
NM_001004304,227331_at
NM_001004304,236810_at
NM_002624,None
NM_001300837,None
NM_032889,None
NM_001170790,None
NM_001173466,None
NM_015665,None
NM_152860,None
NM_012291,None
NM_145897,None
NM_001173467,None
NM_021640,None
NM_020547,None
NM_001251825,224754_at
NM_001251825,224760_at
NM_001164691,None
NM_001164690,None
NM_003109,224754_at
NM_003109,224760_at
NM_138473,224754_at
NM_138473,224760_at
NM_001005354,None
NM_018457,None
NM_134324,None
NM_134323,None
NM_001320296,None
NM_004178,None
NM_001193511,230921_s_at
NM_006301,230921_s_at
NM_003717,None
NM_020898,None
NM_001143682,None
NM_005176,None
NM_001002031,None
NM_001330269,None
NM_001369758,None
NM_001369757,None
NM_001369756,None
NM_001369755,None
NM_001369754,None
NM_001369753,None
NM_014212,None
NM_017409,None
NM_173860,None
NM_017410,None
NM_153633,None
NM_004503,None
NM_153693,None
NM_018953,None
NM_022658,None
NM_014620,None
NM_001243788,223684_s_at
NM_001243788,233008_at
NM_001243787,223684_s_at
NM_001243787,233008_at
NM_001243789,223684_s_at
NM_001243789,233008_at
NM_001243790,223684_s_at
NM_001243790,233008_at
NM_001351239,223684_s_at
NM_001351239,233008_at
NM_001243791,223684_s_at
NM_001243791,233008_at
NM_001351246,223684_s_at
NM_001351246,233008_at
NM_001351237,223684_s_at
NM_001351237,233008_at
NM_001351260,223684_s_at
NM_001351260,233008_at
NM_001351259,None
NM_001351258,223684_s_at
NM_001351258,233008_at
NM_001351257,223684_s_at
NM_001351257,233008_at
NM_001351256,223684_s_at
NM_001351256,233008_at
NM_001351255,223684_s_at
NM_001351255,233008_at
NM_001351244,223684_s_at
NM_001351244,233008_at
NM_001351243,223684_s_at
NM_001351243,233008_at
NM_001351254,223684_s_at
NM_001351254,233008_at
NM_001351253,223684_s_at
NM_001351253,233008_at
NM_001351252,223684_s_at
NM_001351252,233008_at
NM_001351250,223684_s_at
NM_001351250,233008_at
NM_001127322,226085_at
NM_001127322,230752_at
NM_001127322,231862_at
NM_001127322,234990_at
NM_001127322,241875_at
NM_001127322,242069_at
NM_001127321,226085_at
NM_001127321,230752_at
NM_001127321,231862_at
NM_001127321,234990_at
NM_001127321,241875_at
NM_001127321,242069_at
NM_001351247,223684_s_at
NM_001351247,233008_at
NM_001351249,223684_s_at
NM_001351249,233008_at
NM_001351248,223684_s_at
NM_001351248,233008_at
NM_001351240,223684_s_at
NM_001351240,233008_at
NM_001351251,223684_s_at
NM_001351251,233008_at
NM_001351245,223684_s_at
NM_001351245,233008_at
NM_001351262,223684_s_at
NM_001351262,233008_at
NM_001351261,223684_s_at
NM_001351261,233008_at
NM_001351238,223684_s_at
NM_001351238,233008_at
NM_014311,223684_s_at
NM_014311,233008_at
NM_001351242,223684_s_at
NM_001351242,233008_at
NM_001351241,223684_s_at
NM_001351241,233008_at
NM_001271736,222386_s_at
NM_001271735,222386_s_at
NM_001136023,None
NM_001261461,None
NM_006163,None
NM_031157,200016_x_at
NM_001271734,222386_s_at
NM_002136,200016_x_at
NM_001290001,226111_s_at
NM_001290002,226111_s_at
NM_001290004,226111_s_at
NM_001130967,226111_s_at
NM_001130968,226111_s_at
NM_016057,222386_s_at
NM_020370,223767_at
NM_015481,226111_s_at
NM_144594,227711_at
NM_002205,None
NM_000924,None
NM_001315535,None
NM_033277,224540_at
NM_053283,None
NM_001315534,None
NM_001165975,None
NM_001288769,None
NM_001288768,None
NM_001300854,None
NM_006741,235129_at
NM_058173,None
NM_021191,None
NM_001261844,222920_s_at
NM_001351148,222920_s_at
NM_001351150,222920_s_at
NM_001351151,222920_s_at
NM_001351152,222920_s_at
NM_001351153,222920_s_at
NM_001351154,222920_s_at
NM_001351155,222920_s_at
NM_014796,222920_s_at
NM_001136030,222920_s_at
NM_001098815,222920_s_at
NM_001351149,222920_s_at
NM_152637,227055_at
NM_014182,None
NM_001199771,236291_at
NM_002905,236291_at
NM_001487,236291_at
NM_033082,224914_s_at
NM_033082,229069_at
NM_001267698,None
NM_032364,223420_at
NM_001257401,None
NM_001257392,None
NM_005811,226232_at
NM_005811,226234_at
NM_001257391,None
NM_001257390,None
NM_001257389,None
NM_001257400,None
NM_001780,None
NM_001351040,None
NM_001351033,None
NM_001143853,224465_s_at
NM_001143853,242304_at
NM_201554,None
NM_001351038,None
NM_001351037,None
NM_001200053,None
NM_032345,224465_s_at
NM_032345,242304_at
NM_001345,None
NM_001320122,None
NM_001320121,None
NM_201445,None
NM_001200054,None
NM_001351034,None
NM_006928,None
NM_001351039,None
NM_001351036,None
NM_001351035,None
NM_201444,None
NM_001252037,None
NM_001351090,226759_at
NM_001351090,226761_at
NM_001351090,229752_at
NM_000456,None
NM_022465,226759_at
NM_022465,226761_at
NM_022465,229752_at
NM_002868,None
NM_001351089,226759_at
NM_001351089,226761_at
NM_001351089,229752_at
NM_001029,None
NM_001252036,None
NM_001351092,226759_at
NM_001351092,226761_at
NM_001351092,229752_at
NM_001351091,226759_at
NM_001351091,226761_at
NM_001351091,229752_at
NM_001032387,None
NM_001005915,226213_at
NM_001032386,None
NM_015292,244234_at
NM_001035267,None
NM_001303124,227430_at
NM_001303124,239338_x_at
NM_001303124,240677_at
NM_001303124,243662_at
NM_032786,227430_at
NM_032786,239338_x_at
NM_032786,240677_at
NM_032786,243662_at
NM_001199629,None
NM_002475,None
NM_079423,None
NM_001330288,None
NM_003075,None
NM_001184796,244234_at
NM_194358,235459_at
NM_005785,235459_at
NM_001242826,235459_at
NM_006191,None
NM_001303125,227430_at
NM_001303125,239338_x_at
NM_001303125,240677_at
NM_001303125,243662_at
NM_194359,235459_at
NM_139067,None
NM_024068,None
NM_021104,None
NM_001130420,None
NM_021019,None
NM_014871,None
NM_144576,225747_at
NM_001135195,231667_at
NM_001190991,None
NM_001166279,None
NM_014255,None
NM_001099337,225747_at
NM_004077,None
NM_016584,None
NM_173596,231667_at
NM_173595,228257_at
NM_005419,225636_at
NM_198332,225636_at
NM_001127460,None
NM_001280797,None
NM_013267,None
NM_001280798,None
NM_001280796,None
NM_207344,225616_at
NM_001330295,None
NM_012064,None
NM_003920,None
NM_002898,225776_at
NM_002898,225778_at
NM_002898,235439_at
NM_002898,235558_at
NM_001320193,None
NM_001113202,None
NM_001113201,None
NM_001282604,None
NM_001686,None
NM_001113203,None
NM_006601,None
NM_001365896,None
NM_005594,None
NM_001320194,None
NM_000946,None
NM_001282605,None
NM_001282603,None
NM_001282602,None
NM_001282601,None
NM_003725,None
NM_148897,None
NM_001320108,None
NM_007264,None
NM_014830,None
NM_003708,None
NM_001178080,None
NM_001178078,None
NM_015257,None
NM_001130963,None
NM_001178079,None
NM_001178081,None
NM_005967,None
NM_005379,None
NM_001256041,None
NM_003153,None
NM_001330305,None
NM_001166357,None
NM_001166356,None
NM_001166358,None
NM_007224,None
NM_005412,None
NM_001286257,230852_at
NM_001286256,230852_at
NM_145064,230852_at
NM_020142,None
NM_001166359,None
NM_001367422,224451_x_at
NM_001367422,226906_s_at
NM_001367422,232543_x_at
NM_001167609,None
NM_001367425,224451_x_at
NM_001367425,226906_s_at
NM_001367425,232543_x_at
NM_004083,None
NM_001195055,None
NM_001195054,None
NM_001195053,None
NM_001319851,224451_x_at
NM_001319851,226906_s_at
NM_001319851,232543_x_at
NM_001319850,224451_x_at
NM_001319850,226906_s_at
NM_001319850,232543_x_at
NM_052897,226076_s_at
NM_052897,227832_at
NM_052897,227833_s_at
NM_004990,None
NM_001367423,224451_x_at
NM_001367423,226906_s_at
NM_001367423,232543_x_at
NM_001160045,None
NM_001319852,224451_x_at
NM_001319852,226906_s_at
NM_001319852,232543_x_at
