initial_alias	converted_alias
NM_001352958	SPIDR
NM_001352961	SPIDR
NM_001352959	SPIDR
NM_001352960	SPIDR
NM_001081640	PRKDC
NM_182746	MCM4
NM_001080394	SPIDR
NM_006904	PRKDC
NM_001352877	ST18
NM_001352848	ST18
NM_001352859	ST18
NM_001352873	ST18
NM_001352872	ST18
NM_001352871	ST18
NM_001352870	ST18
NM_001352869	ST18
NM_001352834	ST18
NM_001352846	ST18
NM_001352828	ST18
NM_001352878	ST18
NM_001352860	ST18
NM_001352854	ST18
NM_001352874	ST18
NM_001352858	ST18
NM_001352857	ST18
NM_001352865	ST18
NM_001352843	ST18
NM_001352842	ST18
NM_001352863	ST18
NM_001352826	ST18
NM_001352835	ST18
NM_001352836	ST18
NM_001352837	ST18
NM_001352839	ST18
NM_001352864	ST18
NM_001352827	ST18
NM_001352851	ST18
NM_001352862	ST18
NM_001352830	ST18
NM_001352881	None
NM_001352849	ST18
NM_001352850	ST18
NM_001352844	ST18
NM_001352845	ST18
NM_001352853	ST18
NM_001352876	ST18
NM_001352861	ST18
NM_001352855	ST18
NM_001352868	ST18
NM_001352867	ST18
NM_001352875	ST18
NM_001352829	ST18
NM_014682	ST18
NM_001352852	ST18
NM_001352856	ST18
NM_001352832	ST18
NM_001352866	ST18
NM_001352841	ST18
NM_001352833	ST18
NM_001352831	ST18
NM_001352840	ST18
NM_001352838	ST18
NM_001352847	ST18
NM_207413	ALKAL1
NM_014781	RB1CC1
NM_001083617	RB1CC1
NM_001286674	RGS20
NM_001286675	RGS20
NM_213619	ATP6V1H
NM_006756	TCEA1
NM_213620	ATP6V1H
NM_015941	ATP6V1H
NM_170587	RGS20
NM_001286673	RGS20
NM_201437	TCEA1
NM_052898	XKR4
NM_002350	LYN
NM_001111097	LYN
NM_003580	NSMAF
NM_147189	FAM110B
NM_001144772	NSMAF
NM_014729	TOX
NM_001242644	RAB2A
NM_002865	RAB2A
NM_173519	CLVS1
NM_004318	ASPH
NM_001164750	ASPH
NM_001277815	YTHDF3
NM_001277814	YTHDF3
NM_001277813	YTHDF3
NM_001277818	YTHDF3
NM_001277817	YTHDF3
NM_001277816	YTHDF3
NM_152758	YTHDF3
NM_004820	CYP7B1
NM_001324112	CYP7B1
NM_001145839	MTFR1
NM_001242318	PDE7A
NM_014637	MTFR1
NM_001364912	PPP1R42
NM_001144755	MYBL1
NM_170709	SGK3
NM_001033578	SGK3
NM_001364911	PPP1R42
NM_144650	ADHFE1
NM_001294282	MYBL1
NM_013257	SGK3
NM_001080416	MYBL1
NM_001364910	PPP1R42
NM_001204173	C8orf44-SGK3
NM_025170	PREX2
NM_020361	CPA6
NM_006421	ARFGEF1
NM_052958	C8orf34
NM_001195639	C8orf34
NM_001349480	C8orf34
NM_001349476	C8orf34
NM_001349477	C8orf34
NM_001349478	C8orf34
NM_001349479	C8orf34
NM_001128204	SULF1
NM_001128206	SULF1
NM_015170	SULF1
NM_001146008	SLCO5A1
NM_001146009	SLCO5A1
NM_030958	SLCO5A1
NM_001128205	SULF1
NM_016027	LACTB2
NM_004770	KCNB2
NM_001271015	UBE2W
NM_001001481	UBE2W
NM_020647	JPH1
NM_001363051	JPH1
NM_001164380	STAU2
NM_001317830	JPH1
NM_018299	UBE2W
NM_001164381	STAU2
NM_001164382	STAU2
NM_001164383	STAU2
NM_001164385	STAU2
NM_014393	STAU2
NM_001164384	STAU2
NM_001363050	JPH1
NM_015886	PI15
NM_001324403	PI15
NM_024721	ZFHX4
NM_000880	IL7
NM_001199887	IL7
NM_001199886	IL7
NM_001199888	IL7
NM_014018	MRPS28
NM_001287144	TPD52
NM_005079	TPD52
NM_001025253	TPD52
NM_005536	IMPA1
NM_001144878	IMPA1
NM_001144879	IMPA1
NM_001105281	FABP12
NM_018440	PAG1
NM_173848	RALYL
NM_001354325	RALYL
NM_001100392	RALYL
NM_001100393	RALYL
NM_001287243	RALYL
NM_001354305	RALYL
NM_001354306	RALYL
NM_001354307	RALYL
NM_001354309	RALYL
NM_001354310	RALYL
NM_001354311	RALYL
NM_001354312	RALYL
NM_001354313	RALYL
NM_001354314	RALYL
NM_001354315	RALYL
NM_001354316	RALYL
NM_001354317	RALYL
NM_001354318	RALYL
NM_001354319	RALYL
NM_001354320	RALYL
NM_001100391	RALYL
NM_001354321	RALYL
NM_001354322	RALYL
NM_001354323	RALYL
NM_001354308	RALYL
NM_001287244	RALYL
NM_001128831	CA1
NM_001951	E2F5
NM_001128829	CA1
NM_001738	CA1
NM_001291967	CA1
NM_001291968	CA1
NM_001083589	E2F5
NM_001083588	E2F5
NM_001128830	CA1
NM_001164830	CA1
NM_152565	ATP6V0D2
NM_007013	WWP1
NM_001317807	RMDN1
NM_019098	CNGB3
NM_016033	RMDN1
NM_001286707	RMDN1
NM_001286719	RMDN1
NM_001330575	DECR1
NM_003821	RIPK2
NM_001359	DECR1
NM_004337	OSGIN2
NM_001126111	OSGIN2
NM_001190972	C8orf88
NM_022351	NECAB1
NM_001363275	C8orf88
NM_134266	SLC26A7
NM_001198632	RUNX1T1
NM_001198631	RUNX1T1
NM_001198630	RUNX1T1
NM_001198628	RUNX1T1
NM_001198679	RUNX1T1
NM_001198634	RUNX1T1
NM_175634	RUNX1T1
NM_175636	RUNX1T1
NM_001198629	RUNX1T1
NM_175635	RUNX1T1
NM_001198633	RUNX1T1
NM_001198627	RUNX1T1
NM_001198626	RUNX1T1
NM_004349	RUNX1T1
NM_001198625	RUNX1T1
NM_052832	SLC26A7
NM_001171795	TRIQK
NM_001191036	TRIQK
NM_001171796	TRIQK
NM_001191035	TRIQK
NM_001171798	TRIQK
NM_001171799	TRIQK
NM_001171797	TRIQK
NM_145269	CIBAR1
NM_001283034	CIBAR1
NM_001354527	NDUFAF6
NM_001354519	NDUFAF6
NM_001354532	NDUFAF6
NM_001354517	NDUFAF6
NM_001354533	NDUFAF6
NM_001354531	NDUFAF6
NM_001354525	NDUFAF6
NM_001354524	NDUFAF6
NM_001330582	NDUFAF6
NM_001354530	NDUFAF6
NM_001354529	NDUFAF6
NM_001354528	NDUFAF6
NM_181787	DPY19L4
NM_001354534	NDUFAF6
NM_001354521	NDUFAF6
NM_001354516	NDUFAF6
NM_001354515	NDUFAF6
NM_001354514	NDUFAF6
NM_001354522	NDUFAF6
NM_001354518	NDUFAF6
NM_015496	VIRMA
NM_152416	NDUFAF6
NM_016134	CPQ
NM_002998	SDC2
NM_000989	RPL30
NM_001363139	MTDH
NM_001363136	MTDH
NM_178812	MTDH
NM_018407	LAPTM4B
NM_001363137	MTDH
NM_001317748	MATN2
NM_030583	MATN2
NM_001363138	MTDH
NM_002380	MATN2
NM_015243	VPS13B
NM_181661	VPS13B
NM_001286693	RGS22
NM_183419	RNF19A
NM_001353837	RNF19A
NM_001280539	RNF19A
NM_015435	RNF19A
NM_198401	ANKRD46
NM_001270379	ANKRD46
NM_001270378	ANKRD46
NM_001286692	RGS22
NM_001353838	RNF19A
NM_001270377	ANKRD46
NM_015668	RGS22
NM_001029860	FBXO43
NM_001135700	YWHAZ
NM_145690	YWHAZ
NM_001135702	YWHAZ
NM_001330593	GRHL2
NM_001135699	YWHAZ
NM_024915	GRHL2
NM_001135701	YWHAZ
NM_003406	YWHAZ
NM_001172478	RRM2B
NM_001282873	UBR5
NM_015902	UBR5
NM_001172477	RRM2B
NM_015713	RRM2B
NM_001695	ATP6V1C1
NM_001024372	BAALC
NM_001364874	BAALC
NM_024812	BAALC
NM_015420	DCAF13
NM_001348501	RIMS2
NM_001348502	RIMS2
NM_001385	DPYS
NM_001348499	RIMS2
NM_001348500	RIMS2
NM_001348506	RIMS2
NM_001348505	RIMS2
NM_001348504	RIMS2
NM_001348503	RIMS2
NM_001348507	RIMS2
NM_001348509	RIMS2
NM_001348508	RIMS2
NM_014677	RIMS2
NM_001348498	RIMS2
NM_001282881	RIMS2
NM_012082	ZFPM2
NM_001362837	ZFPM2
NM_001362836	ZFPM2
NM_181354	OXR1
NM_018002	OXR1
NM_001198532	OXR1
NM_001198533	OXR1
NM_001146	ANGPT1
NM_001199859	ANGPT1
NM_032869	NUDCD1
NM_001099744	SYBU
NM_001099753	SYBU
NM_001099755	SYBU
NM_001099747	SYBU
NM_001099749	SYBU
NM_001099748	SYBU
NM_001099751	SYBU
NM_001128211	NUDCD1
NM_014379	KCNV1
NM_017786	SYBU
NM_001330596	SYBU
NM_177531	PKHD1L1
NM_001099745	SYBU
NM_001099743	SYBU
NM_001363032	SYBU
NM_001099756	SYBU
NM_001099752	SYBU
NM_001099750	SYBU
NM_001099746	SYBU
NM_001099754	SYBU
NM_001330599	TRPS1
NM_001282903	TRPS1
NM_014112	TRPS1
NM_001282902	TRPS1
NM_001172813	SLC30A8
NM_003756	EIF3H
NM_001172811	SLC30A8
NM_001172815	SLC30A8
NM_000127	EXT1
NM_001324095	COLEC10
NM_003184	TAF2
NM_001330600	ENPP2
NM_021110	COL14A1
NM_022045	MTBP
NM_001283012	DEPTOR
NM_022783	DEPTOR
NM_001145088	TBC1D31
NM_145647	TBC1D31
NM_001362797	ZHX2
NM_014109	ATAD2
NM_001363151	TBC1D31
NM_001330606	TBC1D31
NM_032899	FAM83A
NM_001363148	TBC1D31
NM_001363150	TBC1D31
NM_001363152	TBC1D31
NM_001363153	TBC1D31
NM_001363154	TBC1D31
NM_001363155	TBC1D31
NM_001363156	TBC1D31
NM_001363149	TBC1D31
NM_001288587	FAM83A
NM_014943	ZHX2
NM_207006	FAM83A
NM_001363302	MTSS1
NM_001363301	MTSS1
NM_001282974	MTSS1
NM_032026	TATDN1
NM_001363297	MTSS1
NM_001363296	MTSS1
NM_001363295	MTSS1
NM_001363299	MTSS1
NM_001317889	TATDN1
NM_001039112	FER1L6
NM_001363300	MTSS1
NM_001317890	TATDN1
NM_001317891	TATDN1
NM_001363298	MTSS1
NM_014751	MTSS1
NM_001146160	TATDN1
NM_001363294	MTSS1
NM_001282971	MTSS1
NM_001349485	NSMCE2
NM_001330609	WASHC5
NM_014846	WASHC5
NM_173685	NSMCE2
NM_025195	TRIB1
NM_001282985	TRIB1
NM_001349487	NSMCE2
NM_001349486	NSMCE2
NM_001353253	CYRIB
NM_001353252	CYRIB
NM_001353247	CYRIB
NM_001353270	CYRIB
NM_001353281	CYRIB
NM_001353305	CYRIB
NM_001353269	CYRIB
NM_001353249	CYRIB
NM_001353250	CYRIB
NM_001353299	CYRIB
NM_001353309	CYRIB
NM_001353308	CYRIB
NM_001353290	CYRIB
NM_001353255	CYRIB
NM_001353289	CYRIB
NM_001353258	CYRIB
NM_001353302	CYRIB
NM_001353304	CYRIB
NM_001353303	CYRIB
NM_001353314	CYRIB
NM_001353273	CYRIB
NM_001353272	CYRIB
NM_001353271	CYRIB
NM_001353295	CYRIB
NM_001353280	CYRIB
NM_001353279	CYRIB
NM_001353278	CYRIB
NM_001353277	CYRIB
NM_001353275	CYRIB
NM_001353274	CYRIB
NM_001353291	CYRIB
NM_001353251	CYRIB
NM_001353316	CYRIB
NM_031415	GSDMC
NM_001353245	CYRIB
NM_001353262	CYRIB
NM_001353246	CYRIB
NM_001353300	CYRIB
NM_001353312	CYRIB
NM_001353301	CYRIB
NM_001353313	CYRIB
NM_001353267	CYRIB
NM_001353266	CYRIB
NM_001353265	CYRIB
NM_001353264	CYRIB
NM_001353244	CYRIB
NM_001330612	CYRIB
NM_001256763	CYRIB
NM_001353296	CYRIB
NM_001353297	CYRIB
NM_001353298	CYRIB
NM_016623	CYRIB
NM_001353242	CYRIB
NM_001353260	CYRIB
NM_001353259	CYRIB
NM_001353263	CYRIB
NM_001353285	CYRIB
NM_001353286	CYRIB
NM_001353293	CYRIB
NM_001353306	CYRIB
NM_001353248	CYRIB
NM_001353254	CYRIB
NM_001353261	CYRIB
NM_001353284	CYRIB
NM_001353292	CYRIB
NM_001353268	CYRIB
NM_001353315	CYRIB
NM_001353243	CYRIB
NM_001353256	CYRIB
NM_001353257	CYRIB
NM_001353310	CYRIB
NM_001353311	CYRIB
NM_001353294	CYRIB
NM_001353288	CYRIB
NM_001353287	CYRIB
NM_001353276	CYRIB
NM_001353282	CYRIB
NM_001353283	CYRIB
NM_001353307	CYRIB
NM_001362926	ASAP1
NM_018482	ASAP1
NM_001115	ADCY8
NM_001362924	ASAP1
NM_001362925	ASAP1
NM_001247996	ASAP1
NM_001323553	EFR3A
NM_001323554	EFR3A
NM_001323555	EFR3A
NM_001323556	EFR3A
NM_001323557	EFR3A
NM_001323558	EFR3A
NM_015137	EFR3A
NM_012472	DNAAF11
NM_004519	KCNQ3
NM_016018	PHF20L1
NM_001282964	SLA
NM_001282965	SLA
NM_001321963	DNAAF11
NM_001321964	DNAAF11
NM_006748	SLA
NM_001362971	PHF20L1
NM_001204824	KCNQ3
NM_001277196	PHF20L1
NM_001321961	DNAAF11
NM_003235	TG
NM_001045557	SLA
NM_001045556	SLA
NM_198513	PHF20L1
NM_001321962	DNAAF11
NM_001321965	DNAAF11
NM_001321966	DNAAF11
NM_003033	ST3GAL1
NM_173344	ST3GAL1
NM_001174158	ZFAT
NM_001174157	ZFAT
NM_001029939	ZFAT
NM_001167583	ZFAT
NM_020863	ZFAT
NM_001289394	ZFAT
NM_006558	KHDRBS3
NM_152888	COL22A1
NM_001160372	TRAPPC9
NM_031466	TRAPPC9
NM_001321646	TRAPPC9
NM_001352890	DENND3
NM_001352699	PTK2
NM_001352719	PTK2
NM_001352720	PTK2
NM_005607	PTK2
NM_001352737	PTK2
NM_001199649	PTK2
NM_153831	PTK2
NM_001352748	None
NM_001352741	PTK2
NM_001352713	PTK2
NM_014957	DENND3
NM_001352706	PTK2
NM_001352697	PTK2
NM_001352709	PTK2
NM_001352722	PTK2
NM_001352710	PTK2
NM_001352727	PTK2
NM_001352705	PTK2
NM_001352712	PTK2
NM_001352721	PTK2
NM_001352715	PTK2
NM_001352730	PTK2
NM_032611	PTP4A3
NM_001352724	PTK2
NM_001352740	PTK2
NM_001352738	PTK2
NM_001352735	PTK2
NM_001352739	PTK2
NM_001352743	PTK2
NM_001352744	PTK2
NM_001352745	PTK2
NM_001352747	PTK2
NM_001352700	PTK2
NM_001352698	PTK2
NM_001352704	PTK2
NM_001352742	PTK2
NM_001352732	PTK2
NM_001352731	PTK2
NM_001352729	PTK2
NM_001352726	PTK2
NM_001352703	PTK2
NM_001352702	PTK2
NM_001316342	PTK2
NM_001352725	PTK2
NM_001352694	PTK2
NM_001352734	PTK2
NM_001352733	PTK2
NM_001352696	PTK2
NM_001352707	PTK2
NM_007079	PTP4A3
NM_001352716	PTK2
NM_001352717	PTK2
NM_001352728	PTK2
NM_001352723	PTK2
NM_001352714	PTK2
NM_001352708	PTK2
NM_001352701	PTK2
NM_001352746	PTK2
NM_001362798	DENND3
NM_001352711	PTK2
NM_001352695	PTK2
NM_001352736	PTK2
NM_001352718	PTK2
NM_001291931	TSNARE1
NM_001366904	TSNARE1
NM_001366902	TSNARE1
NM_001702	ADGRB1
NM_001363740	TSNARE1
NM_145003	TSNARE1
NM_001366901	TSNARE1
NM_001366903	TSNARE1
NM_015117	ZC3H3
NM_173832	ZFP41
NM_201381	PLEC
NM_201384	PLEC
NM_032450	MROH1
NM_201383	PLEC
NM_005526	HSF1
NM_000445	PLEC
NM_001308207	ARHGAP39
NM_201378	PLEC
NM_201382	PLEC
NM_001308208	ARHGAP39
NM_201379	PLEC
NM_201380	PLEC
NM_001288814	MROH1
NM_025251	ARHGAP39
NM_013432	TONSL
NM_001099280	MROH1
NM_001099281	MROH1
NM_001330623	ZNF7
NM_001349809	ZNF7
NM_001282795	ZNF7
NM_001349806	ZNF7
NM_001282797	ZNF7
NM_001282796	ZNF7
NM_003416	ZNF7
NM_001349808	ZNF7
NM_001349807	ZNF7
NM_001349805	ZNF7
NM_001287399	ZNF596
NM_001042415	ZNF596
NM_001287254	ZNF596
NM_173539	ZNF596
NM_001287256	ZNF596
NM_001287255	ZNF596
NM_001042416	ZNF596
NM_012173	FBXO25
NM_183421	FBXO25
NM_001369716	None
NM_183420	FBXO25
NM_207332	ERICH1
NM_018941	CLN8
NM_014867	KBTBD11
NM_018361	AGPAT5
NM_005218	DEFB1
NM_001926	DEFA6
NM_001925	DEFA4
NM_004084	DEFA1
NM_004084	DEFA1
NM_004084	DEFA1
NM_005217	DEFA3
NM_021010	DEFA5
NM_001302265	DEFA1B
NM_001302265	DEFA1B
NM_001302265	DEFA1B
NM_001042500	DEFA1B
NM_001042500	DEFA1B
NM_001042500	DEFA1B
NM_001081551	DEFB103A
NM_058203	SPAG11B
NM_018661	DEFB103B
NM_001164457	ZNF705G
NM_001205266	DEFB4B
NM_016512	SPAG11B
NM_058201	SPAG11B
NM_058200	SPAG11B
NM_058206	SPAG11B
NM_058207	SPAG11B
NM_058202	SPAG11B
NM_001081552	SPAG11A
NM_001282479	PRR23D1
NM_001037668	DEFB107A
NM_001040705	DEFB107B
NM_152250	DEFB105A
NM_152251	DEFB106A
NM_001282478	PRR23D2
NM_001040703	DEFB105B
NM_001040704	DEFB106B
NM_058203	SPAG11B
NM_001282479	PRR23D1
NM_001040702	DEFB104B
NM_001040703	DEFB105B
NM_001037668	DEFB107A
NM_001040705	DEFB107B
NM_152251	DEFB106A
NM_152250	DEFB105A
NM_001363726	SPAG11A
NM_080389	DEFB104A
NM_001282478	PRR23D2
NM_001040704	DEFB106B
NM_001081552	SPAG11A
NM_001081551	DEFB103A
NM_018661	DEFB103B
NM_004942	DEFB4A
NM_001193630	ZNF705B
NM_001080826	PRAG1
NM_001369759	PRAG1
NM_194284	CLDN23
NM_004225	MFHAS1
NM_153332	ERI1
NM_001354636	ERI1
NM_001354635	ERI1
NM_024607	PPP1R3B
NM_001201329	PPP1R3B
NM_001197020	PRSS55
NM_198464	PRSS55
NM_031439	SOX7
NM_001040032	C8orf74
NM_001284356	PINX1
NM_017884	PINX1
NM_015458	MTMR9
NM_054028	SLC35G5
NM_053279	FAM167A
NM_001349440	NEIL2
NM_001349441	NEIL2
NM_001349442	NEIL2
NM_145043	NEIL2
NM_001135746	NEIL2
NM_001135748	NEIL2
NM_001349439	NEIL2
NM_001135747	NEIL2
NM_002052	GATA4
NM_001308094	GATA4
NM_001031839	None
NM_001374273	GATA4
NM_001374274	GATA4
NM_001308093	GATA4
NM_001317237	CTSB
NM_147780	CTSB
NM_147781	CTSB
NM_001287756	FDFT1
NM_001287751	FDFT1
NM_004462	FDFT1
NM_001287747	FDFT1
NM_001287749	FDFT1
NM_147782	CTSB
NM_001908	CTSB
NM_001287745	FDFT1
NM_001287750	FDFT1
NM_001287748	FDFT1
NM_147783	CTSB
NM_001302695	DEFB134
NM_001039615	ZNF705D
NM_001137610	FAM86B2
NM_001329976	LONRF1
NM_152271	LONRF1
NM_001099677	TRMT9B
NM_001007090	C8orf48
NM_002445	MSR1
NM_019851	FGF20
NM_001322092	CNOT7
NM_001363169	VPS37A
NM_001363168	VPS37A
NM_054026	CNOT7
NM_001322095	CNOT7
NM_001322097	CNOT7
NM_001322088	CNOT7
NM_001322087	CNOT7
NM_001322099	CNOT7
NM_001322098	CNOT7
NM_152415	VPS37A
NM_001322089	CNOT7
NM_001322100	CNOT7
NM_001322096	CNOT7
NM_001322094	CNOT7
NM_013354	CNOT7
NM_001363170	VPS37A
NM_001363171	VPS37A
NM_001363167	VPS37A
NM_001322090	CNOT7
NM_001322093	CNOT7
NM_001322091	CNOT7
NM_001145152	VPS37A
NM_006207	PDGFRL
NM_001372073	PDGFRL
NM_001330470	MTUS1
NM_004467	FGL1
NM_147203	FGL1
NM_001352660	PCM1
NM_001352659	PCM1
NM_201553	FGL1
NM_201552	FGL1
NM_177924	ASAH1
NM_004315	ASAH1
NM_001363743	ASAH1
NM_001127505	ASAH1
NM_001160174	NAT1
NM_000015	NAT2
NM_001174160	SH2D4A
NM_001363111	SH2D4A
NM_001174159	SH2D4A
NM_001363110	SH2D4A
NM_022071	SH2D4A
NM_018142	INTS10
NM_001353505	INTS10
NM_001353506	INTS10
NM_001353507	INTS10
NM_001353508	INTS10
NM_001353509	INTS10
NM_001353510	INTS10
NM_001353511	INTS10
NM_001353512	INTS10
NM_001353513	INTS10
NM_001353514	INTS10
NM_001353515	INTS10
NM_001353516	INTS10
NM_001353517	INTS10
NM_001353518	INTS10
NM_001353519	INTS10
NM_001353520	INTS10
NM_001353521	INTS10
NM_001353522	INTS10
NM_000237	LPL
NM_001142324	SLC18A1
NM_001135691	SLC18A1
NM_003053	SLC18A1
NM_001142325	SLC18A1
NM_001362884	LZTS1
NM_021020	LZTS1
NM_001693	ATP6V1B2
NM_001317800	DOK2
NM_003974	DOK2
NM_001100161	XPO7
NM_001362802	XPO7
NM_015024	XPO7
NM_201349	DOK2
NM_001114139	DMTN
NM_001323378	DMTN
NM_001323397	DMTN
NM_001304478	FGF17
NM_001323401	DMTN
NM_001323392	DMTN
NM_001323388	DMTN
NM_001323391	DMTN
NM_001323400	DMTN
NM_001323379	DMTN
NM_001316965	REEP4
NM_001114135	DMTN
NM_022749	FHIP2B
NM_001354250	FHIP2B
NM_001302817	DMTN
NM_001302816	DMTN
NM_024815	NUDT18
NM_001323399	DMTN
NM_001323398	DMTN
NM_001323383	DMTN
NM_001323382	DMTN
NM_001323384	DMTN
NM_001323385	DMTN
NM_001323387	DMTN
NM_001323390	DMTN
NM_001323389	DMTN
NM_001323393	DMTN
NM_025232	REEP4
NM_001323394	DMTN
NM_001978	DMTN
NM_018411	HR
NM_001354251	FHIP2B
NM_001316964	REEP4
NM_001323396	DMTN
NM_001323381	DMTN
NM_001114138	DMTN
NM_001286680	NPM2
NM_005144	HR
NM_182795	NPM2
NM_003867	FGF17
NM_001323380	DMTN
NM_001323395	DMTN
NM_001286681	NPM2
NM_001114136	DMTN
NM_001114137	DMTN
NM_001199	BMP1
NM_001722	POLR3D
NM_001363312	PHYHIP
NM_003018	SFTPC
NM_006129	BMP1
NM_001172410	SFTPC
NM_001172357	SFTPC
NM_001317780	SFTPC
NM_001317779	SFTPC
NM_001099335	PHYHIP
NM_001317778	SFTPC
NM_001363311	PHYHIP
NM_014759	PHYHIP
NM_001243974	PPP3CC
NM_005605	PPP3CC
NM_001243975	PPP3CC
NM_001368120	PDLIM2
NM_176871	PDLIM2
NM_001013842	C8orf58
NM_001018003	SORBS3
NM_021630	PDLIM2
NM_001363069	CCAR2
NM_021174	CCAR2
NM_173686	C8orf58
NM_001198827	C8orf58
NM_001363046	BIN3
NM_001363068	CCAR2
NM_198042	PDLIM2
NM_018688	BIN3
NM_005775	SORBS3
NM_004430	EGR3
NM_001199880	EGR3
NM_001199881	None
NM_015178	RHOBTB2
NM_001160037	RHOBTB2
NM_001160036	RHOBTB2
NM_003840	TNFRSF10D
NM_003841	TNFRSF10C
NM_001136108	R3HCC1
NM_001301650	R3HCC1
NM_001317899	CHMP7
NM_001363183	CHMP7
NM_152272	CHMP7
NM_001128930	ENTPD4
NM_004901	ENTPD4
NM_016612	SLC25A37
NM_001317814	SLC25A37
NM_001317813	SLC25A37
NM_001317812	SLC25A37
NM_006167	NKX3-1
NM_003155	STC1
NM_001304351	ADAM28
NM_021777	ADAM28
NM_014265	ADAM28
NM_003817	ADAM7
NM_014479	ADAMDEC1
NM_001145271	ADAMDEC1
NM_001145272	ADAMDEC1
NM_001105541	NEFM
NM_006158	NEFL
NM_005382	NEFM
NM_001322810	DOCK5
NM_000825	GNRH1
NM_001083111	GNRH1
NM_001317907	CDCA2
NM_152562	CDCA2
NM_001317906	CDCA2
NM_001330491	BNIP3L
NM_004331	BNIP3L
NM_007257	PNMA2
NM_033304	ADRA1A
NM_001322503	ADRA1A
NM_000680	ADRA1A
NM_001322504	ADRA1A
NM_001322502	None
NM_033303	ADRA1A
NM_033302	ADRA1A
NM_001283054	STMN4
NM_001283055	STMN4
NM_030795	STMN4
NM_001283053	STMN4
NM_001304495	TRIM35
NM_171982	TRIM35
NM_001362813	TRIM35
NM_001347705	CHRNA2
NM_000742	CHRNA2
NM_001347706	CHRNA2
NM_001347708	CHRNA2
NM_001282455	CHRNA2
NM_001347707	CHRNA2
NM_001831	CLU
NM_018246	CCDC25
NM_001304530	CCDC25
NM_001304532	CCDC25
NM_001304529	CCDC25
NM_018492	PBK
NM_001363040	PBK
NM_001278945	PBK
NM_001284244	PNOC
NM_018660	ZNF395
NM_006228	PNOC
NM_001394	DUSP4
NM_057158	DUSP4
NM_001284239	SARAF
NM_016127	SARAF
NM_015344	LEPROTL1
NM_001128208	LEPROTL1
NM_001100916	MBOAT4
NM_006571	DCTN6
NM_002095	GTF2E2
NM_001206847	SMIM18
NM_001348353	GTF2E2
NM_001282189	UBXN8
NM_001282199	UBXN8
NM_000637	GSR
NM_005671	UBXN8
NM_001195104	GSR
NM_001195103	GSR
NM_001195102	GSR
NM_001350162	TEX15
NM_013357	PURG
NM_001323311	PURG
NM_001015508	PURG
NM_001323312	PURG
NM_001322207	NRG1
NM_001159996	NRG1
NM_013959	NRG1
NM_032509	MAK16
NM_001102401	TTI2
NM_001265581	TTI2
NM_001330505	TTI2
NM_025115	TTI2
NM_001305116	DUSP26
NM_024025	DUSP26
NM_001305115	DUSP26
NM_001362880	ERLIN2
NM_025069	ZNF703
NM_001003791	ERLIN2
NM_001003790	ERLIN2
NM_001349346	PLPBP
NM_001349348	PLPBP
NM_032777	ADGRA2
NM_001349347	PLPBP
NM_018310	BRF2
NM_001349349	PLPBP
NM_007198	PLPBP
NM_000025	ADRB3
NM_152413	GOT1L1
NM_001282272	ASH2L
NM_004095	EIF4EBP1
NM_001261832	ASH2L
NM_001105214	ASH2L
NM_004674	ASH2L
NM_001164234	DDHD2
NM_001354452	PLPP5
NM_001354456	PLPP5
NM_001362912	DDHD2
NM_014462	LSM1
NM_001164232	DDHD2
NM_001204878	BAG4
NM_015214	DDHD2
NM_001354458	PLPP5
NM_000349	STAR
NM_001362911	DDHD2
NM_001362914	DDHD2
NM_001362913	DDHD2
NM_001354459	PLPP5
NM_032483	PLPP5
NM_001354454	PLPP5
NM_004874	BAG4
NM_001102559	PLPP5
NM_001102560	PLPP5
NM_001354457	PLPP5
NM_017778	NSD3
NM_001286821	LETM2
NM_001174064	FGFR1
NM_001174063	FGFR1
NM_001354367	FGFR1
NM_001354370	FGFR1
NM_015850	FGFR1
NM_001174067	FGFR1
NM_207412	None
NM_023106	FGFR1
NM_001354369	FGFR1
NM_023105	FGFR1
NM_001303531	None
NM_001354368	FGFR1
NM_001174065	FGFR1
NM_001174066	FGFR1
NM_001369353	None
NM_001369354	None
NM_001369355	None
NM_023110	FGFR1
NM_001352802	TACC1
NM_001352791	TACC1
NM_001024381	TM2D2
NM_031940	TM2D2
NM_001024380	TM2D2
NM_078473	TM2D2
NM_153692	HTRA4
NM_001190956	ADAM18
NM_001278113	ADAM2
NM_001464	ADAM2
NM_001278114	ADAM2
NM_002164	IDO1
NM_020130	TCIM
NM_032336	GINS4
NM_001362979	GOLGA7
NM_001174124	GOLGA7
NM_016099	GOLGA7
NM_001362980	GOLGA7
NM_001002296	GOLGA7
NM_001363198	GPAT4
NM_001364841	NKX6-3
NM_001142445	ANK1
NM_152568	NKX6-3
NM_178819	GPAT4
NM_020478	ANK1
NM_001363197	GPAT4
NM_020480	ANK1
NM_001134296	AP3M2
NM_006803	AP3M2
NM_001556	IKBKB
NM_001242778	IKBKB
NM_001190720	IKBKB
NM_002690	POLB
NM_001135694	VDAC3
NM_014420	DKK4
NM_005662	VDAC3
NM_001135675	SMIM19
NM_001135676	SMIM19
NM_001135674	SMIM19
NM_001363186	SMIM19
NM_138436	SMIM19
NM_001199279	CHRNA6
NM_004198	CHRNA6
NM_018105	THAP1
NM_199003	THAP1
NM_002027	FNTA
NM_001363228	HGSNAT
NM_001363227	HGSNAT
